umls_cid	meddra_id	name
C0003463	10061629	Anal neoplasm
C0003466	10021528	Imperforate anus
C0003466	10002853	Anus imperforate
C0003466	10002120	Anal atresia
C0003466	10010330	Congenital anal atresia
C0003467	10002855	Anxiety
C0003467	10002865	Anxiety reaction
C0003467	10037935	Reaction anxiety
C0003467	10016323	Feeling anxious
C0003469	10057666	Anxiety disorder
C0003477	10040045	Separation anxiety disorder
C0003486	10002330	Aneurysm aortic
C0003486	10002882	Aortic aneurysm
C0003486	10002339	Aneurysm of aorta
C0003490	10002890	Aortic arch syndrome
C0003492	10002894	Aortic coarctation
C0003492	10009807	Coarctation of the aorta
C0003492	10009805	Coarctation of aorta
C0003492	10009806	Coarctation of aorta (preductal) (postductal)
C0003493	10058648	Aortic disorder
C0003496	10060874	Aortic rupture
C0003499	10042598	Supravalvular aortic stenosis
C0003500	10042431	Subvalvular aortic stenosis
C0003504	10052839	Aortic valve insufficiency
C0003504	10002898	Aortic incompetence
C0003504	10002915	Aortic valve incompetence
C0003504	10002904	Aortic regurgitation
C0003505	10057454	Aortic valve prolapse
C0003506	10002916	Aortic valve replacement
C0003507	10041974	Stenosis aortic valve
C0003507	10002918	Aortic valve stenosis
C0003507	10002906	Aortic stenosis
C0003509	10002921	Aortitis
C0003509	10002922	Aortitis NOS
C0003510	10058930	Aortitis syndrome
C0003511	10042900	Syphilitic aortitis
C0003511	10002923	Aortitis syphilitic
C0003515	10057775	Aortogram
C0003516	10063733	Aorticopulmonary window
C0003516	10063732	Aorticopulmonary septal defect
C0003533	10062552	Apgar score
C0003534	10002945	Aphakia
C0003537	10002948	Aphasia
C0003550	10006378	Broca's aphasia
C0003550	10002949	Aphasia motor
C0003564	10002953	Aphonia
C0003564	10024882	Loss of voice
C0003571	10062322	Apicoectomy
C0003571	10002960	Apicectomy
C0003578	10002972	Apnea
C0003578	10002974	Apnoea
C0003611	10003008	Appendectomy
C0003611	10003010	Appendicectomy
C0003614	10056288	Neoplasm of appendix
C0003615	10003011	Appendicitis
C0003615	10003014	Appendicitis, unqualified
C0003615	10045550	Unqualified appendicitis
C0003621	10003022	Appetite disorders
C0003621	10003021	Appetite disorder NOS
C0003621	10060961	Appetite disorder
C0003635	10003062	Apraxia
C0003635	10013976	Dyspraxia
C0003650	10003069	APUDoma
C0003650	10003070	APUDoma NOS
C0003706	10063847	Arachnodactyly
C0003708	10003074	Arachnoiditis
C0003708	10003073	Arachnitis
C0003721	10003407	Arthropod-borne hemorrhagic fever
C0003721	10003405	Arthropod-borne haemorrhagic fever
C0003721	10003406	Arthropod-borne haemorrhagic fever, unspecified
C0003721	10003408	Arthropod-borne hemorrhagic fever, unspecified
C0003723	10003409	Arthropod-borne viral disease, unspecified
C0003742	10003082	Arcus senilis
C0003782	10003094	Argyria
C0003803	10003101	Arnold-Chiari malformation
C0003803	10008503	Chiari malformation
C0003810	10073270	Ovarian Sertoli-Leydig cell tumour
C0003810	10073278	Ovarian Sertoli-Leydig cell tumor
C0003811	10007518	Cardiac arrhythmia
C0003811	10007521	Cardiac arrhythmias
C0003811	10003123	Arrhythmia cardiac (NOS)
C0003811	10007519	Cardiac arrhythmia (NOS)
C0003811	10007520	Cardiac arrhythmia NOS
C0003811	10003119	Arrhythmia
C0003811	10003120	Arrhythmia (NOS)
C0003811	10003127	Arrhythmia NOS
C0003811	10007545	Cardiac dysrhythmias
C0003811	10013978	Dysrhythmias
C0003811	10007544	Cardiac dysrhythmia, unspecified
C0003813	10050488	Arrhythmia sinus
C0003813	10040739	Sinus arrhythmia
C0003813	10003133	Arrythmia sinus
C0003834	10062542	Arterial insufficiency
C0003838	10062599	Arterial occlusive disease
C0003850	10003210	Arteriosclerosis
C0003851	10065418	Arteriosclerosis obliterans
C0003855	10003226	Arteriovenous fistula
C0003855	10016719	Fistula arteriovenous
C0003855	10003187	Arterio-venous fistula
C0003857	10003229	Arteriovenous malformations
C0003857	10003193	Arteriovenous malformation
C0003857	10000035	A-V malformation
C0003857	10003186	Arteriovenous anomaly
C0003860	10003230	Arteritis
C0003860	10003233	Arteritis NOS
C0003860	10021971	Inflammatory artery reaction
C0003860	10003235	Arteritis, unspecified
C0003860	10021970	Inflammatory arterial reaction
C0003860	10003231	Arterial inflammations
C0003862	10003239	Arthralgia
C0003862	10033456	Pain joint
C0003862	10023222	Joint pain
C0003862	10033434	Pain in joint
C0003862	10000449	Aching joints
C0003862	10023197	Joint ache
C0003862	10003245	Arthritic-like pain
C0003862	10033511	Painful joints
C0003862	10033444	Pain in joint, site unspecified
C0003862	10013088	Discomfort in joints
C0003864	10003246	Arthritis
C0003864	10003263	Arthritis NOS
C0003868	10018634	Gouty arthritis
C0003868	10003257	Arthritis gouty
C0003868	10018635	Gouty arthropathy
C0003868	10003435	Articular gout
C0003869	10021904	Infectious arthritis
C0003869	10045948	Unspecified infective arthritis
C0003869	10060968	Arthritis infective
C0003869	10021915	Infective arthritis NOS
C0003869	10003259	Arthritis infective NOS
C0003869	10045958	Unspecified infective arthritis, site unspecified
C0003872	10037160	Psoriatic arthritis
C0003872	10003377	Arthropathy psoriatic
C0003872	10037162	Psoriatic arthropathy
C0003872	10037163	Psoriatic arthropathies
C0003873	10003268	Arthritis rheumatoid
C0003873	10039073	Rheumatoid arthritis
C0003873	10003683	Atrophic arthritis
C0003873	10037740	RA
C0003873	10037738	R arthritis
C0003873	10039014	Rh arthritis
C0003873	10042952	Systemic rheumatoid arthritis
C0003875	10047436	Viral arthritis
C0003875	10003274	Arthritis viral
C0003875	10003275	Arthritis viral NOS
C0003881	10061683	Arthrodesis
C0003881	10003277	Arthrodesis NOS
C0003881	10023199	Joint arthrodesis
C0003885	10003278	Arthrogram
C0003885	10003283	Arthrography
C0003885	10003282	Arthrograph
C0003886	10051643	Congenital multiplex arthrogryposis
C0003890	10003284	Arthropathies NEC
C0003892	10003375	Arthropathy neurogenic
C0003892	10003295	Arthropathy associated with neurological disorders
C0003892	10008410	Charcot's joint
C0003892	10008408	Charcot arthropathy
C0003892	10029326	Neuropathic arthropathy
C0003893	10003396	Arthroplasty NOS
C0003893	10023225	Joint reconstruction
C0003893	10057681	Joint arthroplasty
C0003904	10003411	Arthroscopy
C0003907	10003420	Arthus reaction
C0003907	10003419	Arthus phenomenon
C0003910	10034925	Phonological disorder
C0003948	10064070	Asbestos exposure
C0003949	10003441	Asbestosis
C0003950	10003442	Ascariasis
C0003962	10003445	Ascites
C0003964	10034662	Peritoneal effusion
C0003969	10003454	Ascorbic acid deficiency
C0003969	10047623	Vitamin C deficiency
C0003977	10003463	Aseptic necrosis of head and neck of femur
C0004030	10003488	Aspergillosis
C0004030	10051356	Aspergillosis NOS
C0004031	10001707	Allergic bronchopulmonary aspergillosis
C0004031	10006474	Bronchopulmonary aspergillosis allergic
C0004031	10000244	ABPA
C0004044	10003497	Asphyxia
C0004044	10042443	Suffocation
C0004044	10003502	Asphyxiation
C0004044	10003496	Asphyxation
C0004045	10046162	Unspecified severity of birth asphyxia in liveborn infant
C0004045	10028923	Neonatal asphyxia
C0004045	10003500	Asphyxia neonatal
C0004045	10004943	Birth asphyxia
C0004063	10003537	Assault
C0004063	10028149	Mugged
C0004076	10018436	Glucose urine
C0004076	10046643	Urine glucose
C0004090	10021159	Hysterical ataxia
C0004093	10003549	Asthenia
C0004093	10047862	Weakness
C0004093	10011942	Debility
C0004093	10047864	Weakness generalised
C0004093	10047865	Weakness generalized
C0004093	10042174	Strength loss of
C0004093	10011944	Debility, unspecified
C0004093	10018063	General debility
C0004093	10016373	Feelings of weakness
C0004095	10003552	Asthenopia
C0004095	10043888	Tired eyes
C0004095	10015969	Eye tired
C0004095	10043887	Tired eye
C0004095	10049755	Eye strain
C0004096	10003553	Asthma
C0004096	10003560	Asthma NOS
C0004096	10003555	Asthma bronchial
C0004096	10003561	Asthma, unspecified
C0004096	10003565	Asthmatic
C0004096	10006070	Br. asthma
C0004096	10006450	Bronchitic asthma
C0004099	10015649	Exercise induced asthma
C0004099	10003557	Asthma exercise induced
C0004106	10003569	Astigmatism
C0004106	10003570	Astigmatism, unspecified
C0004114	10003571	Astrocytoma
C0004134	10003591	Ataxia
C0004135	10003594	Ataxia telangiectasia
C0004138	10062002	Hereditary ataxia
C0004138	10019861	Hereditary ataxia NOS
C0004144	10003598	Atelectasis
C0004144	10037360	Pulmonary collapse
C0004144	10009913	Collapse of lung
C0004144	10024737	Lobar collapse
C0004153	10003601	Atherosclerosis
C0004153	10065530	Atheromatosis
C0004153	10051615	Atherosclerotic cardiovascular disease
C0004155	10003615	Atherosclerosis of other specified arteries
C0004158	10003620	Athetosis
C0004161	10041738	Sports injury
C0004186	10003643	Atonic gallbladder
C0004186	10017613	Gallbladder atony
C0004187	10003640	Atopic dermatitis and related conditions
C0004238	10016566	Fibrillation atrial
C0004238	10003658	Atrial fibrillation
C0004238	10003796	Auricular fibrillation
C0004238	10001452	AFib
C0004238	10001434	AF
C0004239	10016827	Flutter atrial
C0004239	10003662	Atrial flutter
C0004245	10003671	Atrioventricular block
C0004245	10003676	Atrioventricular block NOS
C0004245	10003672	Atrioventricular block (NOS)
C0004245	10003846	AV block
C0004245	10003847	AV block (NOS)
C0004245	10019254	Heart block atrioventricular
C0004245	10019255	Heart block AV
C0004245	10003680	Atrioventricular block, unspecified
C0004269	10003732	Attention deficit disorder of childhood
C0004269	10001118	ADD
C0004286	10003770	Audiometry
C0004286	10003764	Audiometric test
C0004293	10041463	Speech audiometry
C0004331	10069571	Atrioventricular dissociation
C0004331	10003853	AV dissociation
C0004331	10000034	A-V dissociation
C0004331	10013458	Dissociation auriculoventricular
C0004352	10003808	Autistic disorder
C0004352	10003805	Autism
C0004352	10014043	Early infantile autism
C0004352	10021737	Infantile autism
C0004352	10003806	Autism infantile
C0004352	10008520	Childhood autism
C0004352	10023277	Kanner's syndrome
C0004364	10061664	Autoimmune disorder
C0004364	10003815	Autoimmune disorder NOS
C0004364	10003816	Autoimmune disorders
C0004372	10063392	Autolysis
C0004377	10003830	Automatism
C0004398	10050117	Autopsy
C0004402	10003844	Autosomal deletion syndromes
C0004444	10003865	Avoidant personality disorder
C0004444	10003864	Avoidant personality
C0004445	10003866	Avulsion of eye
C0004509	10003883	Azoospermia
C0004509	10003884	Azospermia
C0004572	10003963	Babesia
C0004576	10003965	Babesiosis
C0004576	10003964	Babesia infections
C0004601	10003986	Back injury
C0004601	10003987	Back injury NOS
C0004604	10033380	Pain back
C0004604	10003988	Back pain
C0004604	10003993	Backache
C0004604	10003978	Back ache
C0004604	10033391	Pain dorsal
C0004604	10013601	Dorsal pain
C0004604	10064734	Dorsalgia
C0004604	10003994	Backache, unspecified
C0004604	10033478	Pain over the back
C0004606	10003995	Background diabetic retinopathy
C0004606	10054109	Non-proliferative diabetic retinopathy
C0004608	10038924	Retinopathy background
C0004608	10003996	Background retinopathy, unspecified
C0004610	10003999	Bacteremia
C0004610	10003997	Bacteraemia
C0004610	10045642	Unspecified bacteremia
C0004610	10060562	Bacteremia, unspecified
C0004610	10045641	Unspecified bacteraemia
C0004610	10003998	Bacteraemia, unspecified
C0004622	10004045	Bacterial infection, unspecified, in conditions classified elsewhere and of unspecified site
C0004622	10004043	Bacterial infection in conditions classified elsewhere and of unspecified site
C0004623	10060945	Bacterial infection
C0004623	10004044	Bacterial infection NOS
C0004623	10021804	Infection bacterial
C0004623	10004018	Bacterial infectious disorders
C0004626	10060946	Pneumonia bacterial
C0004626	10035670	Pneumonia bacterial NOS
C0004626	10004051	Bacterial pneumonia, unspecified
C0004659	10004056	Bacteriuria
C0004659	10004059	Bacteriuria NOS
C0004669	10058890	Bacteroides infection
C0004681	10004067	Bagassosis
C0004690	10004073	Balanitis
C0004690	10004076	Balanitis NOS
C0004690	10034338	Penis inflammation
C0004691	10004078	Balanoposthitis
C0004692	10004080	Balantidiasis
C0004694	10004081	Balantidium coli
C0004712	10067607	Balo's concentric sclerosis
C0004712	10010252	Concentric sclerosis
C0004760	10061688	Barotrauma
C0004760	10004130	Barotrauma NOS
C0004763	10004134	Barrett's esophagus
C0004763	10004137	Barrett's oesophagus
C0004763	10004135	Barrett's oesophagitis
C0004763	10072776	Barrett's esophagitis
C0004763	10053999	Endobrachyoesophagus
C0004763	10056095	Endobrachyooesophagus
C0004766	10004138	Bartholin's abscess
C0004766	10000274	Abscess Bartholin's
C0004766	10000289	Abscess of Bartholin's gland
C0004767	10004140	Bartholin's cyst
C0004767	10011741	Cyst of Bartholin's gland
C0004769	10004142	Bartholinitis
C0004771	10044583	Bartonella infections
C0004771	10004145	Bartonellosis
C0004771	10054150	Rochalimaea infection
C0004775	10050839	Bartter's syndrome
C0004779	10004151	Basal cell nevus syndrome
C0004779	10062804	Basal cell naevus syndrome
C0004812	10004164	Basilar artery syndrome
C0004812	10004165	Basilar insufficiency
C0004820	10069524	Basophil degranulation test
C0004820	10069536	Mast cell degranulation test
C0004903	10050344	Beckwith-Wiedemann syndrome
C0004910	10050118	Bed rest
C0004930	10004204	Behavior disorder
C0004930	10013190	Disorder behavior
C0004930	10004207	Behaviour disorder
C0004930	10004210	Behavioural disorder
C0004930	10004210	Behavioral disorder
C0004936	10027355	Mental disorder NOS
C0004936	10061284	Mental disorder
C0004936	10037175	Psychiatric disorders
C0004936	10037174	Psychiatric disorder NOS
C0004936	10050222	Psychological disorder NOS
C0004936	10037175	Psych
C0004943	10004211	Behcet syndrome
C0004943	10004213	Behcet's syndrome
C0004943	10004212	Behcet's disease
C0004943	10004215	Behcets disease
C0004968	10004231	Bence Jones proteinuria
C0004991	10004314	Benign neoplasm of colon
C0004991	10004249	Benign colonic neoplasm
C0004992	10004318	Benign neoplasm of cranial nerves
C0004992	10004250	Benign cranial nerve neoplasm NOS
C0004992	10011311	Cranial nerve neoplasm benign NOS
C0004992	10061095	Cranial nerve neoplasm benign
C0004994	10004345	Benign neoplasm of lower jaw bone
C0004997	10033273	Ovarian neoplasms benign
C0004997	10004374	Benign neoplasm of ovary
C0004997	10004433	Benign ovarian tumour
C0004997	10033282	Ovarian tumour benign
C0004997	10004432	Benign ovarian tumor
C0004997	10033281	Ovarian tumor benign
C0004998	10004398	Benign neoplasm of skin
C0004998	10004457	Benign skin neoplasm NOS
C0004998	10040802	Skin benign neoplasm
C0004998	10040898	Skin neoplasms benign
C0004998	10004404	Benign neoplasm of skin, site unspecified
C0004998	10040899	Cutaneous neoplasms benign
C0005001	10004447	Benign prostatic hypertrophy
C0005001	10036963	Prostatic hypertrophy (benign)
C0005001	10065030	BPH
C0005001	10014840	Enlarged prostate (benign)
C0005119	10004478	Bereavement
C0005119	10004479	Bereavement NOS
C0005119	10004480	Bereavement reaction
C0005122	10004482	Beriberi
C0005122	10004481	Beri beri
C0005129	10057473	Bernard-Soulier syndrome
C0005136	10004484	Berry aneurysm
C0005138	10004485	Berylliosis
C0005283	10004505	Beta thalassemia
C0005283	10004514	Beta-thalassemia
C0005283	10004505	Beta thalassaemia
C0005283	10004514	Beta-thalassaemia
C0005283	10043391	Thalassaemia beta
C0005283	10054660	Thalassemia beta
C0005395	10004606	Bile duct disorders
C0005398	10008637	Cholestasis extrahepatic
C0005398	10015819	Extrahepatic biliary obstruction
C0005411	10003650	Atresia biliary
C0005411	10004653	Biliary atresia
C0005411	10004654	Biliary atresia, congenital
C0005416	10056529	Biliary dyskinesia
C0005417	10004665	Biliary fistula
C0005417	10016725	Fistula of bile duct
C0005424	10004676	Biliary tract disease
C0005424	10045772	Unspecified disorder of biliary tract
C0005424	10061008	Biliary tract disorder
C0005424	10004677	Biliary tract disorder NOS
C0005426	10028982	Neoplasm biliary tract
C0005426	10004667	Biliary neoplasia
C0005426	10004668	Biliary neoplasm
C0005426	10004669	Biliary neoplasm NOS
C0005427	10061696	Biliary tract operation
C0005427	10050624	Biliary tract operation NOS
C0005435	10065265	Biliopancreatic bypass
C0005461	10004718	Binocular vision disorder, unspecified
C0005491	10071444	Biofeedback therapy
C0005558	10004720	Biopsy
C0005558	10004805	Biopsy NOS
C0005560	10049569	Needle biopsy NOS
C0005586	10057667	Bipolar disorder
C0005586	10004938	Bipolar disorders
C0005586	10004908	Bipolar affective disorder
C0005586	10026754	Manic depression
C0005586	10026757	Manic depressive psychosis
C0005586	10037240	Psychosis manic-depressive
C0005586	10026756	Manic depressive illness
C0005586	10026755	Manic depressive
C0005586	10037954	Reaction manic-depressive
C0005586	10026758	Manic depressive reaction
C0005586	10004935	Bipolar affective disorder, unspecified
C0005587	10004936	Bipolar depression
C0005587	10004911	Bipolar affective disorder, depressed
C0005592	10004941	Bird fancier's lung
C0005592	10004942	Bird-fanciers' lung
C0005604	10004954	Birth trauma
